	SBP_Male	GDP	TC_Male	Country	Year	TC_Male_mg/dL
420	131.1885	22697.0123033	5.578923	Belgium	2000	215.402432432
421	130.8542	22801.7767171	5.55633	Belgium	2001	214.53011583
422	130.4967	23008.4499373	5.53207	Belgium	2002	213.593436293
423	130.1357	23097.2126174	5.505271	Belgium	2003	212.558725869
424	129.7849	23750.459812	5.481764	Belgium	2004	211.651119691
425	129.4407	24033.7833025	5.458623	Belgium	2005	210.757644788
426	129.135	24512.4131358	5.436986	Belgium	2006	209.922239382
427	128.8279	25034.6669229	5.416435	Belgium	2007	209.128764479
428	128.5194	25082.3741266	5.396091	Belgium	2008	208.343281853
429	127.8844	1979.79967602	4.87739	Belize	1980	188.316216216
430	127.7849	1953.27104765	4.86454	Belize	1981	187.82007722
431	127.6644	1897.66205066	4.850074	Belize	1982	187.261544402
432	127.4697	1820.56842993	4.840376	Belize	1983	186.887104247
433	127.2723	1798.95854449	4.824647	Belize	1984	186.27980695
434	127.0299	1772.01230315	4.804393	Belize	1985	185.497799228
435	126.8328	1807.39430718	4.783707	Belize	1986	184.699111969
436	126.6743	1955.03638163	4.760649	Belize	1987	183.808841699
437	126.5468	2080.99663569	4.741362	Belize	1988	183.064169884
438	126.4467	2309.7396365	4.718767	Belize	1989	182.191776062
439	126.3948	2476.81752998	4.700375	Belize	1990	181.481660232
440	126.3016	2666.2738392	4.682644	Belize	1991	180.797065637
441	126.2506	2912.12531283	4.66526	Belize	1992	180.125868726
442	126.2091	3004.32413228	4.650119	Belize	1993	179.541274131
443	126.1464	2923.50315055	4.640727	Belize	1994	179.178648649
444	126.0969	2867.58216085	4.630505	Belize	1995	178.783976834
445	126.0352	2836.4932371	4.617876	Belize	1996	178.296370656
446	125.9959	2834.89380035	4.607822	Belize	1997	177.908185328
447	125.9474	2836.13231956	4.594505	Belize	1998	177.394015444
448	125.954	3026.777086	4.579458	Belize	1999	176.813050193
449	126.0149	3329.66373098	4.56482	Belize	2000	176.247876448
450	126.1182	3392.85383612	4.551182	Belize	2001	175.721312741
451	126.2603	3459.62444961	4.53939	Belize	2002	175.266023166
452	126.4446	3664.65161175	4.524552	Belize	2003	174.693127413
453	126.6684	3713.23378855	4.509643	Belize	2004	174.117490347
454	126.9362	3705.05268551	4.497378	Belize	2005	173.643938224
455	127.2454	3754.12286208	4.485472	Belize	2006	173.184247104
456	127.5655	3680.91642923	4.473578	Belize	2007	172.725019305
457	127.9013	3684.07472818	4.462579	Belize	2008	172.30034749
458	133.6482	300.299898695	4.190543	Benin	1980	161.797027027
459	133.3981	321.458627976	4.184029	Benin	1981	161.545521236
460	133.1582	319.792039689	4.178268	Benin	1982	161.323088803
461	132.8809	297.564223966	4.173012	Benin	1983	161.12015444
462	132.6559	312.410026749	4.161711	Benin	1984	160.683822394
463	132.4308	326.807708977	4.153863	Benin	1985	160.380810811
464	132.216	324.929070433	4.144145	Benin	1986	160.005598456
465	131.9906	311.492831893	4.136963	Benin	1987	159.728301158
466	131.8481	313.300923091	4.12384	Benin	1988	159.221621622
467	131.6394	295.613746848	4.104306	Benin	1989	158.467413127
468	131.4043	295.783285125	4.085112	Benin	1990	157.726332046
469	131.2135	299.648180849	4.065812	Benin	1991	156.981158301
470	131.0382	301.032379292	4.049375	Benin	1992	156.346525097
471	130.9096	300.893135776	4.036683	Benin	1993	155.856486486
472	130.7941	303.568931873	4.026001	Benin	1994	155.444054054
473	130.6942	307.548224787	4.015539	Benin	1995	155.04011583
474	130.6542	315.083629184	4.007507	Benin	1996	154.73
475	130.6912	325.177500797	4.004852	Benin	1997	154.627490347
476	130.747	330.740346536	4.006251	Benin	1998	154.681505792
477	130.8656	336.71468066	4.009621	Benin	1999	154.811621622
478	131.0458	345.950355183	4.012616	Benin	2000	154.927258687
479	131.2589	352.248461688	4.018836	Benin	2001	155.167413127
480	131.5012	356.60523143	4.025734	Benin	2002	155.433745174
481	131.7261	358.774753007	4.034861	Benin	2003	155.786138996
482	131.9701	358.24639845	4.044365	Benin	2004	156.153088803
483	132.2019	357.250070314	4.052615	Benin	2005	156.471621622
484	132.4117	360.655410704	4.060833	Benin	2006	156.788918919
485	132.6187	366.044966522	4.068094	Benin	2007	157.069266409
486	132.8253	373.506686746	4.075614	Benin	2008	157.3596139
487	139.8906	43514.9407232	5.661	Bermuda	1980	218.571428571
488	139.4073	44223.4297791	5.64974	Bermuda	1981	218.136679537
489	138.9147	41580.3016864	5.63608	Bermuda	1982	217.609266409
490	138.4346	42108.26068	5.621765	Bermuda	1983	217.056563707
491	137.9034	42006.5745634	5.600333	Bermuda	1984	216.229073359
492	137.4249	40870.943861	5.581809	Bermuda	1985	215.513861004
493	136.9259	42906.1109543	5.559766	Bermuda	1986	214.662779923
494	136.4545	43821.9485735	5.537033	Bermuda	1987	213.785057915
495	136.0899	44900.325349	5.520356	Bermuda	1988	213.141158301
496	135.706	44418.5783617	5.500119	Bermuda	1989	212.35980695
497	135.3326	43766.2130008	5.476195	Bermuda	1990	211.436100386
498	134.9279	41873.2870089	5.450958	Bermuda	1991	210.461698842
499	134.528	41848.2730979	5.424945	Bermuda	1992	209.457335907
500	134.1485	43107.306618	5.403876	Bermuda	1993	208.643861004
501	133.7821	43153.5531093	5.382158	Bermuda	1994	207.805328185
502	133.4321	44759.8707808	5.351978	Bermuda	1995	206.64007722
503	133.1627	45849.530077	5.331263	Bermuda	1996	205.84027027
504	132.9663	47881.1309024	5.318072	Bermuda	1997	205.330965251
505	132.7975	49668.2554995	5.305493	Bermuda	1998	204.845289575
506	132.725	51348.3581054	5.294219	Bermuda	1999	204.41
507	132.6916	56042.173913	5.284461	Bermuda	2000	204.033243243
508	132.6843	59314.2277796	5.276323	Bermuda	2001	203.719034749
509	132.71	58134.336243	5.270617	Bermuda	2002	203.498725869
510	132.7386	59963.4253447	5.263516	Bermuda	2003	203.224555985
511	132.8173	61227.9674735	5.258791	Bermuda	2004	203.042123552
512	132.9392	62143.336331	5.257891	Bermuda	2005	203.007374517
513	133.1118	65430.6013054	5.260227	Bermuda	2006	203.097567568
514	133.3101	67138.5217149	5.264914	Bermuda	2007	203.278532819
515	133.5003	67554.2328729	5.268384	Bermuda	2008	203.412509653
516	122.6822	244.557977761	4.389185	Bhutan	1980	169.466602317
517	122.8407	271.009070871	4.39097	Bhutan	1981	169.535521236
518	122.9865	273.37804599	4.392596	Bhutan	1982	169.598301158
519	123.1498	297.073085436	4.395428	Bhutan	1983	169.707644788
520	123.3047	302.567421492	4.39915	Bhutan	1984	169.851351351
521	123.4433	306.572351009	4.401044	Bhutan	1985	169.924478764
522	123.6011	331.723104297	4.404026	Bhutan	1986	170.0396139
523	123.8154	412.490149044	4.412035	Bhutan	1987	170.348841699
524	124.0225	419.624055333	4.418617	Bhutan	1988	170.602972973
525	124.1988	440.838574189	4.424981	Bhutan	1989	170.848687259
526	124.3787	484.110023545	4.431356	Bhutan	1990	171.094826255
527	124.5276	484.523805713	4.436739	Bhutan	1991	171.302664093
528	124.6725	515.527594877	4.442378	Bhutan	1992	171.5203861
529	124.8112	538.039178781	4.447206	Bhutan	1993	171.706795367
530	124.9364	575.984231386	4.449873	Bhutan	1994	171.80976834
531	125.0881	622.477714645	4.454279	Bhutan	1995	171.97988417
532	125.2452	654.664292112	4.458822	Bhutan	1996	172.155289575
533	125.4048	679.798026627	4.462894	Bhutan	1997	172.312509653
534	125.5782	703.636822071	4.467008	Bhutan	1998	172.471351351
535	125.7667	739.471244711	4.471862	Bhutan	1999	172.658764479
536	125.9574	768.750999483	4.476385	Bhutan	2000	172.833397683
537	126.1686	808.070371466	4.480345	Bhutan	2001	172.986293436
538	126.3632	868.221318656	4.483721	Bhutan	2002	173.116640927
539	126.5382	907.209671762	4.486407	Bhutan	2003	173.22034749
540	126.6836	933.830005	4.487799	Bhutan	2004	173.274092664
541	126.835	974.710925322	4.491093	Bhutan	2005	173.401274131
542	126.9573	1017.71873056	4.492808	Bhutan	2006	173.467490347
543	127.071	1175.92638695	4.497338	Bhutan	2007	173.642393822
544	127.1796	1208.40331071	4.503437	Bhutan	2008	173.877876448
545	130.244	1071.00132381	4.844832	Bolivia	1980	187.059150579
546	130.0872	1050.71616538	4.839973	Bolivia	1981	186.871544402
547	129.8725	987.982505534	4.831378	Bolivia	1982	186.53969112
548	129.5899	928.227792378	4.82289	Bolivia	1983	186.211969112
549	129.2954	906.945771768	4.806698	Bolivia	1984	185.586795367
550	128.9791	872.809910397	4.784903	Bolivia	1985	184.745289575
551	128.6959	832.05342205	4.760369	Bolivia	1986	183.798030888
552	128.4638	834.020457808	4.737332	Bolivia	1987	182.908571429
553	128.2902	839.410683972	4.716874	Bolivia	1988	182.118687259
554	128.0897	851.82262691	4.6983	Bolivia	1989	181.401544402
555	127.9152	871.226077306	4.684135	Bolivia	1990	180.854633205
556	127.7252	896.197064622	4.671462	Bolivia	1991	180.365328185
557	127.5205	890.010418561	4.658796	Bolivia	1992	179.876293436
558	127.3352	906.681967995	4.650333	Bolivia	1993	179.54953668
559	127.2074	927.428366443	4.64658	Bolivia	1994	179.404633205
560	127.0574	949.154702597	4.642332	Bolivia	1995	179.240617761
561	126.9582	968.931037907	4.63926	Bolivia	1996	179.122007722
562	126.889	995.210834924	4.634967	Bolivia	1997	178.956254826
563	126.8888	1023.37749598	4.632668	Bolivia	1998	178.867490347
564	126.9023	1006.58648477	4.627704	Bolivia	1999	178.675830116
565	126.9434	1010.90736738	4.62138	Bolivia	2000	178.431660232
566	127.0038	1007.37930973	4.614421	Bolivia	2001	178.162972973
567	127.0869	1012.12621198	4.606631	Bolivia	2002	177.862200772
568	127.2003	1019.61027085	4.600071	Bolivia	2003	177.608918919
569	127.3516	1042.41443159	4.594123	Bolivia	2004	177.379266409
570	127.541	1069.01833286	4.591039	Bolivia	2005	177.26019305
571	127.7494	1101.03846125	4.587154	Bolivia	2006	177.11019305
572	127.969	1132.21387981	4.582098	Bolivia	2007	176.914980695
573	128.1917	1182.46463761	4.576594	Bolivia	2008	176.702471042
574	131.4639	387.86986492	4.663593	Bosnia and Herzegovina	1994	180.061505792
575	131.1335	486.817620557	4.630342	Bosnia and Herzegovina	1995	178.777683398
576	131.025	927.232845785	4.617823	Bosnia and Herzegovina	1996	178.294324324
577	131.0083	1223.91028394	4.617761	Bosnia and Herzegovina	1997	178.291930502
578	131.0952	1368.22385317	4.625267	Bosnia and Herzegovina	1998	178.581737452
579	131.2412	1449.12743529	4.636088	Bosnia and Herzegovina	1999	178.99953668
580	131.5207	1490.64283435	4.653244	Bosnia and Herzegovina	2000	179.661930502
581	131.8051	1533.53264806	4.668398	Bosnia and Herzegovina	2001	180.247027027
582	132.0737	1603.04355403	4.681182	Bosnia and Herzegovina	2002	180.740617761
583	132.3089	1664.15333214	4.684947	Bosnia and Herzegovina	2003	180.885984556
584	132.5608	1766.30125664	4.683374	Bosnia and Herzegovina	2004	180.825250965
585	132.7762	1854.79143131	4.680414	Bosnia and Herzegovina	2005	180.710965251
586	132.9634	1969.48273806	4.676528	Bosnia and Herzegovina	2006	180.560926641
587	133.149	2105.57802802	4.676327	Bosnia and Herzegovina	2007	180.553166023
588	133.3159	2222.5645519	4.675499	Bosnia and Herzegovina	2008	180.521196911
589	131.8298	1153.96808297	4.535484	Botswana	1980	175.115212355
590	131.9225	1213.8815602	4.530686	Botswana	1981	174.92996139
591	132.0206	1314.69359765	4.528971	Botswana	1982	174.863745174
592	132.0733	1437.67743238	4.529619	Botswana	1983	174.888764479
593	132.159	1509.20751985	4.538636	Botswana	1984	175.236911197
594	132.2069	1564.30799661	4.5423	Botswana	1985	175.378378378
595	132.2239	1638.16139075	4.544823	Botswana	1986	175.475791506
596	132.2701	1775.48570588	4.547367	Botswana	1987	175.574015444
597	132.3501	2055.76376553	4.55132	Botswana	1988	175.726640927
598	132.4836	2254.25120901	4.560294	Botswana	1989	176.073127413
599	132.6312	2335.83437018	4.576956	Botswana	1990	176.716447876
600	132.7559	2437.41483142	4.590848	Botswana	1991	177.252818533
601	132.8638	2437.70190917	4.606302	Botswana	1992	177.849498069
602	132.9057	2416.58946323	4.613735	Botswana	1993	178.136486486
603	132.8159	2438.87482396	4.611408	Botswana	1994	178.046640927
604	132.7238	2483.29333439	4.611493	Botswana	1995	178.04992278
605	132.6208	2559.71767248	4.607832	Botswana	1996	177.908571429
606	132.542	2757.47826782	4.60466	Botswana	1997	177.786100386
607	132.4829	2986.00910817	4.601849	Botswana	1998	177.677567568
608	132.4495	3078.10168074	4.594336	Botswana	1999	177.387490347
609	132.4809	3204.1154831	4.591959	Botswana	2000	177.295714286
610	132.5316	3268.358809	4.59093	Botswana	2001	177.255984556
611	132.6175	3516.20791849	4.588541	Botswana	2002	177.163745174
612	132.7119	3691.88279895	4.585669	Botswana	2003	177.052857143
613	132.8586	3865.86163806	4.589264	Botswana	2004	177.191660232
614	133.0297	3880.26689466	4.594361	Botswana	2005	177.388455598
615	133.2083	4025.39535986	4.60004	Botswana	2006	177.607722008
616	133.3571	4160.66259703	4.602598	Botswana	2007	177.706486486
617	133.5112	4223.23415093	4.604517	Botswana	2008	177.780579151
618	136.6203	3536.0458703	4.858314	Brazil	1980	187.57969112
619	136.3863	3302.63935733	4.861153	Brazil	1981	187.689305019
620	136.1193	3245.57315217	4.859378	Brazil	1982	187.620772201
621	135.7973	3064.15363316	4.854544	Brazil	1983	187.434131274
622	135.4749	3154.96563223	4.85098	Brazil	1984	187.296525097
623	135.1908	3333.99963457	4.847581	Brazil	1985	187.165289575
624	134.9303	3527.76124248	4.850695	Brazil	1986	187.285521236
625	134.6597	3584.07401646	4.852884	Brazil	1987	187.37003861
626	134.3477	3513.99948673	4.852326	Brazil	1988	187.348494208
627	134.0351	3564.63618904	4.853097	Brazil	1989	187.378262548
628	133.6462	3352.96540338	4.8529	Brazil	1990	187.370656371
629	133.2404	3347.81147323	4.853409	Brazil	1991	187.39030888
630	132.8302	3279.68639609	4.856416	Brazil	1992	187.506409266
631	132.3708	3380.12839194	4.858612	Brazil	1993	187.591196911
632	131.9315	3506.54410677	4.862508	Brazil	1994	187.741621622
633	131.565	3606.00591724	4.870936	Brazil	1995	188.067027027
634	131.224	3627.62699573	4.875238	Brazil	1996	188.233127413
635	130.9687	3693.27582015	4.879975	Brazil	1997	188.416023166
636	130.7886	3639.18167336	4.883475	Brazil	1998	188.551158301
637	130.7013	3594.86981952	4.882928	Brazil	1999	188.53003861
638	130.7314	3696.14677192	4.882792	Brazil	2000	188.524787645
639	130.8186	3692.84017671	4.880522	Brazil	2001	188.437142857
640	130.9997	3739.91938943	4.875647	Brazil	2002	188.248918919
641	131.2078	3733.99241931	4.867713	Brazil	2003	187.942586873
642	131.518	3899.25535525	4.86208	Brazil	2004	187.725096525
643	131.8909	3976.61916777	4.854161	Brazil	2005	187.419343629
644	132.3472	4090.55580269	4.846544	Brazil	2006	187.125250965
645	132.8638	4297.82385399	4.839986	Brazil	2007	186.872046332
646	133.4022	4478.80918915	4.834578	Brazil	2008	186.663243243
647	137.7054	30504.4615835	5.510794	Brunei	1980	212.771969112
648	137.0821	23693.6750763	5.493176	Brunei	1981	212.091737452
649	136.4662	23908.3727611	5.476901	Brunei	1982	211.463359073
650	135.8291	23352.9694909	5.457377	Brunei	1983	210.70953668
651	135.2012	22844.5238241	5.436532	Brunei	1984	209.904710425
652	134.5478	21882.6316909	5.412632	Brunei	1985	208.981930502
653	133.9703	20698.9604703	5.385768	Brunei	1986	207.944710425
654	133.5269	20530.5036524	5.365996	Brunei	1987	207.181312741
655	133.0452	20180.5187007	5.345174	Brunei	1988	206.377374517
656	132.664	19409.3314173	5.31935	Brunei	1989	205.38030888
657	132.38	19075.0174848	5.297647	Brunei	1990	204.542355212
658	132.1003	19126.4788809	5.282333	Brunei	1991	203.951081081
659	131.744	19478.0978921	5.262267	Brunei	1992	203.176332046
660	131.4112	18997.8797349	5.243472	Brunei	1993	202.450656371
661	131.1719	19065.3192698	5.23276	Brunei	1994	202.037065637
662	130.8539	19395.5200358	5.221298	Brunei	1995	201.594517375
663	130.5505	19445.2516317	5.212399	Brunei	1996	201.250926641
664	130.3283	18685.23843	5.198351	Brunei	1997	200.708532819
665	130.1335	18135.128179	5.187984	Brunei	1998	200.308262548
666	129.9487	18253.7763072	5.183752	Brunei	1999	200.144864865
667	129.7312	18350.1306213	5.175766	Brunei	2000	199.836525097
668	129.4804	18441.346889	5.163717	Brunei	2001	199.371312741
669	129.1753	18749.5770717	5.153958	Brunei	2002	198.994517375
670	128.9007	18896.5259193	5.143064	Brunei	2003	198.573899614
671	128.6853	18609.1526432	5.137569	Brunei	2004	198.361737452
672	128.4627	18311.8813536	5.129046	Brunei	2005	198.032664093
673	128.3144	18745.8047742	5.127188	Brunei	2006	197.960926641
674	128.1495	18416.905012	5.128662	Brunei	2007	198.017837838
675	127.9886	17722.6583843	5.128779	Brunei	2008	198.022355212
676	134.9506	1294.03234531	5.264144	Bulgaria	1980	203.248803089
677	135.1541	1352.92562061	5.27133	Bulgaria	1981	203.526254826
678	135.3325	1380.42104898	5.277013	Bulgaria	1982	203.745675676
679	135.504	1424.21519906	5.282352	Bulgaria	1983	203.951814672
680	135.6538	1469.14644405	5.289771	Bulgaria	1984	204.238262548
681	135.7453	1508.59234018	5.294625	Bulgaria	1985	204.425675676
682	135.8053	1572.48486718	5.295781	Bulgaria	1986	204.47030888
683	135.8156	1665.23965624	5.295505	Bulgaria	1987	204.45965251
684	135.8007	1845.42009653	5.296343	Bulgaria	1988	204.492007722
685	135.7647	1805.71236526	5.29378	Bulgaria	1989	204.393050193
686	135.6777	1670.94830003	5.280305	Bulgaria	1990	203.872779923
687	135.522	1545.05790434	5.264428	Bulgaria	1991	203.25976834
688	135.3299	1448.16324799	5.245474	Bulgaria	1992	202.527953668
689	135.119	1438.15334831	5.228555	Bulgaria	1993	201.874710425
690	134.8883	1469.28014244	5.207119	Bulgaria	1994	201.047065637
691	134.6791	1518.05067797	5.187304	Bulgaria	1995	200.282007722
692	134.4704	1388.11034315	5.163681	Bulgaria	1996	199.36992278
693	134.2704	1373.60563675	5.138339	Bulgaria	1997	198.391467181
694	134.0941	1450.02542494	5.118707	Bulgaria	1998	197.633474903
695	133.9403	1486.81847335	5.09875	Bulgaria	1999	196.862934363
696	133.858	1579.34823956	5.082261	Bulgaria	2000	196.226293436
697	133.8393	1676.43677981	5.066823	Bulgaria	2001	195.63023166
698	133.827	1789.0946533	5.047228	Bulgaria	2002	194.873667954
699	133.8166	1898.32999236	5.027157	Bulgaria	2003	194.098725869
700	133.8564	2036.55422685	5.015432	Bulgaria	2004	193.646023166
701	133.9319	2178.44529375	5.006697	Bulgaria	2005	193.308764479
702	134.0152	2332.36313148	5.002624	Bulgaria	2006	193.151505792
703	134.1078	2494.35265393	4.998131	Bulgaria	2007	192.978030888
704	134.1873	2661.64013893	4.994091	Bulgaria	2008	192.822046332
705	131.1054	152.610166687	4.107502	Burkina Faso	1980	158.590810811
706	130.9857	155.305898261	4.095814	Burkina Faso	1981	158.13953668
707	130.7953	166.023993783	4.082749	Burkina Faso	1982	157.635096525
708	130.6213	162.489053446	4.070621	Burkina Faso	1983	157.166833977
