SBP_Male	GDP	TC_Male	Country	Year	Year_base1978
138.4346	42108.26068	5.621765	Bermuda	1983	2.2360679775
132.659	2156.14422689	5.004293	Chile	1983	2.2360679775
140.1829	23337.4456289	5.897575	Norway	1983	2.2360679775
135.3479	2015.45960675	5.241838	Romania	1983	2.2360679775
130.4909	192.597166195	4.094273	Uganda	1983	2.2360679775
131.2366	3257.46190668	4.860259	Panama	1983	2.2360679775
135.7973	3064.15363316	4.854544	Brazil	1983	2.2360679775
129.7333	167.6670557	4.084016	Chad	1983	2.2360679775
131.2957	8600.22954673	4.991065	Puerto Rico	1983	2.2360679775
135.9312	927.673935161	5.259299	Moldova	1983	2.2360679775
123.1498	297.073085436	4.395428	Bhutan	1983	2.2360679775
135.8758	650.53608374	4.21221	Cape Verde	1983	2.2360679775
135.504	1424.21519906	5.282352	Bulgaria	1983	2.2360679775
138.6457	14976.5906094	6.077504	Andorra	1983	2.2360679775
128.9411	4887.02255287	4.895772	Mexico	1983	2.2360679775
135.1156	464.454908289	5.029159	Mongolia	1983	2.2360679775
123.8861	143.59615095	4.447183	Nepal	1983	2.2360679775
130.8566	1981.46856152	4.890088	Colombia	1983	2.2360679775
126.6886	1523.92488964	4.67625	El Salvador	1983	2.2360679775
133.9901	4531.00800607	5.255972	Uruguay	1983	2.2360679775
136.761	19973.8764565	5.915209	Sweden	1983	2.2360679775
138.7542	4024.8211753	5.291883	Hungary	1983	2.2360679775
125.374	976.88753504	4.679504	Egypt	1983	2.2360679775
133.3667	838.049582772	4.585835	Swaziland	1983	2.2360679775
135.6297	22698.2198118	6.086441	Iceland	1983	2.2360679775
135.7491	16855.974096	5.295614	Bahamas	1983	2.2360679775
122.8443	252.651694299	4.580822	India	1983	2.2360679775
130.2968	2391.11579301	4.818941	Suriname	1983	2.2360679775
131.2507	1263.22899467	4.87517	Ecuador	1983	2.2360679775
131.7472	1309.34841622	4.775485	Vanuatu	1983	2.2360679775
126.6575	432.576995674	4.552278	Indonesia	1983	2.2360679775
129.598	286.87923949	4.493147	Sudan	1983	2.2360679775
129.9304	1129.56523092	4.65801	Samoa	1983	2.2360679775
134.3788	9409.40676669	5.228262	Bahrain	1983	2.2360679775
133.4195	2700.77461486	4.72616	Dominica	1983	2.2360679775
137.9567	10406.0091264	5.862441	Ireland	1983	2.2360679775
131.433	13458.4924374	5.740325	Israel	1983	2.2360679775
126.1346	487.566217938	4.488743	Sri Lanka	1983	2.2360679775
135.8188	13451.6116146	5.573148	Italy	1983	2.2360679775
134.8016	20813.883727	5.859795	Denmark	1983	2.2360679775
134.573	8901.97707747	5.568449	Spain	1983	2.2360679775
123.9549	258.598376376	4.463171	Bangladesh	1983	2.2360679775
130.3206	2763.8638048	4.710333	Jamaica	1983	2.2360679775
125.8977	2701.01416895	4.802853	Turkey	1983	2.2360679775
131.7835	1963.36510433	4.913837	Algeria	1983	2.2360679775
132.1422	5244.92902944	4.85431	Antigua and Barbuda	1983	2.2360679775
134.8557	25021.2696202	4.867264	Japan	1983	2.2360679775
132.8152	13555.4428613	5.063798	Hong Kong, China	1983	2.2360679775
127.9015	1019.20493093	4.55993	Honduras	1983	2.2360679775
129.5964	1519.25742411	4.462822	Tunisia	1983	2.2360679775
140.593	5179.04357171	4.921174	Gabon	1983	2.2360679775
133.1421	11933.7073642	5.538615	French Polynesia	1983	2.2360679775
130.9876	6502.53880828	4.866016	Trinidad and Tobago	1983	2.2360679775
130.2539	6707.05685968	5.331813	Argentina	1983	2.2360679775
133.4537	640.417405432	4.207466	Gambia	1983	2.2360679775
133.1868	1101.3356538	4.988104	Albania	1983	2.2360679775
137.1872	16117.6407731	5.953813	France	1983	2.2360679775
138.5733	2070.88161715	5.184474	Georgia	1983	2.2360679775
126.5827	1377.89092652	4.78547	Tonga	1983	2.2360679775
138.8596	16101.3146671	5.830352	Germany	1983	2.2360679775
141.2303	16271.0309167	6.034141	Finland	1983	2.2360679775
133.2072	280.691341692	4.161328	Togo	1983	2.2360679775
129.9103	188.148665339	4.15344	Ghana	1983	2.2360679775
122.3155	871.622558679	4.667892	Thailand	1983	2.2360679775
132.0547	9013.52541014	5.453352	Greece	1983	2.2360679775
128.3735	1631.65320362	5.054701	Fiji	1983	2.2360679775
133.5939	14510.1436958	5.701762	Australia	1983	2.2360679775
139.1322	15569.7496736	6.012812	Greenland	1983	2.2360679775
123.3223	144.794773493	4.183625	Ethiopia	1983	2.2360679775
129.9916	435.951990969	4.510716	Zambia	1983	2.2360679775
129.9263	2291.8846012	4.615336	Grenada	1983	2.2360679775
126.9524	1474.67822992	4.626878	Guatemala	1983	2.2360679775
129.1087	1087.81750946	4.839607	Syria	1983	2.2360679775
131.1505	153.058553522	4.099361	Guinea-Bissau	1983	2.2360679775
136.9621	16365.6868277	5.799896	Austria	1983	2.2360679775
126.4286	669.226610976	4.447617	Guyana	1983	2.2360679775
136.5006	28993.1291876	5.880694	Switzerland	1983	2.2360679775
133.4339	7352.6668012	5.419646	Cyprus	1983	2.2360679775
129.9315	1601.64439293	4.961236	Iran	1983	2.2360679775
136.4322	1367.90596741	4.492379	Congo, Rep.	1983	2.2360679775
132.9902	247.050859725	4.099399	Congo, Dem. Rep.	1983	2.2360679775
131.0441	431.78999089	4.362987	Comoros	1983	2.2360679775
130.126	298.425184098	4.390393	Madagascar	1983	2.2360679775
138.5768	3545.04570923	5.502619	Latvia	1983	2.2360679775
132.9978	577.914130022	4.210961	Liberia	1983	2.2360679775
130.123	2734.28688097	4.768295	Costa Rica	1983	2.2360679775
126.0325	756.82169917	4.647758	Kiribati	1983	2.2360679775
135.5064	795.236532438	4.341912	Cote d'Ivoire	1983	2.2360679775
129.9469	149.332191041	4.198502	Malawi	1983	2.2360679775
133.971	290.526962455	4.163555	Sierra Leone	1983	2.2360679775
127.4697	1820.56842993	4.840376	Belize	1983	2.2360679775
130.5626	10972.3975711	5.686873	Singapore	1983	2.2360679775
129.7882	23105.5207266	5.571643	United States	1983	2.2360679775
128.7226	265.603270549	4.220748	Lesotho	1983	2.2360679775
132.3211	488.228567593	4.299116	Senegal	1983	2.2360679775
126.7576	2130.40188989	4.858044	Malaysia	1983	2.2360679775
131.3006	5851.6891676	4.972406	Oman	1983	2.2360679775
135.7765	3923.04087273	5.025654	Seychelles	1983	2.2360679775
134.9389	3309.96764265	4.841782	South Africa	1983	2.2360679775
127.7061	414.592694466	4.390482	Kenya	1983	2.2360679775
130.0093	3267.93661532	4.873918	Cuba	1983	2.2360679775
134.7564	11094.0912295	5.244067	Saudi Arabia	1983	2.2360679775
135.0037	15628.1798292	6.005226	Belgium	1983	2.2360679775
127.5344	190.253560925	4.184612	Mali	1983	2.2360679775
132.9515	10594.6236094	5.135146	Macao, China	1983	2.2360679775
127.0368	1967.26113649	5.039872	Jordan	1983	2.2360679775
137.8215	21668.1122368	6.149704	Luxembourg	1983	2.2360679775
133.0922	7148.9977476	5.082214	Barbados	1983	2.2360679775
129.8089	2341.57931249	4.608623	Grenada	1984	2.44948974278
126.7101	1446.19154964	4.607856	Guatemala	1984	2.44948974278
132.7214	492.284815641	4.407745	Mauritania	1984	2.44948974278
131.5333	9149.05923516	5.431199	Greece	1984	2.44948974278
138.7876	188.1170719	4.138693	Niger	1984	2.44948974278
130.4315	155.607976948	4.058998	Burkina Faso	1984	2.44948974278
138.3782	14595.2134024	5.992932	Greenland	1984	2.44948974278
123.4359	136.188424393	4.17495	Ethiopia	1984	2.44948974278
122.8695	198.529105897	4.413914	Vietnam	1984	2.44948974278
129.7677	420.814778476	4.497832	Zambia	1984	2.44948974278
132.7014	253.598424116	4.081462	Congo, Dem. Rep.	1984	2.44948974278
132.4847	11008.9981696	5.130946	Macao, China	1984	2.44948974278
131.6161	2008.4721758	4.911134	Algeria	1984	2.44948974278
128.2227	1730.79137695	5.049314	Fiji	1984	2.44948974278
130.3672	2003.99201251	4.891843	Colombia	1984	2.44948974278
127.3398	194.675116008	4.167468	Mali	1984	2.44948974278
132.8915	12236.9149141	5.535661	French Polynesia	1984	2.44948974278
140.2074	5400.0126585	4.915435	Gabon	1984	2.44948974278
135.8535	16707.7507621	6.087735	United Kingdom	1984	2.44948974278
126.5523	2234.91007306	4.856955	Malaysia	1984	2.44948974278
135.2012	22844.5238241	5.436532	Brunei	1984	2.44948974278
133.1417	635.850157311	4.188557	Gambia	1984	2.44948974278
134.8284	5162.19047218	5.813352	Malta	1984	2.44948974278
136.6779	16265.1401009	5.926994	France	1984	2.44948974278
139.598	24643.330563	5.877077	Norway	1984	2.44948974278
133.2048	1065.2353469	4.98158	Albania	1984	2.44948974278
134.9655	4923.35732259	4.950836	Venezuela	1984	2.44948974278
138.5871	2164.70366438	5.171001	Georgia	1984	2.44948974278
130.8922	436.234525849	4.358858	Comoros	1984	2.44948974278
126.5114	1990.22451417	4.972565	Marshall Islands	1984	2.44948974278
138.5004	16613.1734023	5.836397	Germany	1984	2.44948974278
140.6235	16687.2723898	5.998597	Finland	1984	2.44948974278
126.564	258.720230735	4.186815	China	1984	2.44948974278
129.8576	152.23020256	4.19674	Malawi	1984	2.44948974278
130.8274	164.155870063	4.083015	Guinea-Bissau	1984	2.44948974278
135.6538	1469.14644405	5.289771	Bulgaria	1984	2.44948974278
129.975	295.858957554	4.376218	Madagascar	1984	2.44948974278
132.4849	293.596861324	4.070253	Nigeria	1984	2.44948974278
129.6994	197.486774819	4.128508	Ghana	1984	2.44948974278
132.5765	551.974036021	4.194201	Liberia	1984	2.44948974278
126.1866	641.384039134	4.413395	Guyana	1984	2.44948974278
132.7198	143.728718966	4.293658	Mozambique	1984	2.44948974278
133.1284	2867.8560569	4.720628	Dominica	1984	2.44948974278
135.0855	742.659287349	4.323146	Cote d'Ivoire	1984	2.44948974278
138.4727	3725.55725054	5.485751	Latvia	1984	2.44948974278
129.491	1518.00696503	4.953815	Iran	1984	2.44948974278
137.4731	10792.0388009	5.831316	Ireland	1984	2.44948974278
125.7342	730.585025242	4.618431	Kiribati	1984	2.44948974278
131.0394	13403.8013548	5.714788	Israel	1984	2.44948974278
130.3074	17516.2399857	5.544965	Canada	1984	2.44948974278
127.5699	406.273122274	4.389252	Kenya	1984	2.44948974278
129.5942	166.72075625	4.066913	Chad	1984	2.44948974278
137.9525	14554.762842	6.047321	Andorra	1984	2.44948974278
135.574	13882.4375495	5.541769	Italy	1984	2.44948974278
134.2423	21692.2608223	5.841834	Denmark	1984	2.44948974278
129.8278	3508.54395886	4.865799	Cuba	1984	2.44948974278
126.912	2057.32383919	5.058163	Jordan	1984	2.44948974278
135.885	949.056584496	5.242802	Moldova	1984	2.44948974278
130.0019	2674.56661936	4.684762	Jamaica	1984	2.44948974278
134.238	25972.8945475	4.891871	Japan	1984	2.44948974278
135.5782	660.182020893	4.207019	Cape Verde	1984	2.44948974278
135.0906	479.400956875	5.015611	Mongolia	1984	2.44948974278
133.1789	7893.6579745	5.420091	Cyprus	1984	2.44948974278
127.2623	1013.1536047	4.695769	Morocco	1984	2.44948974278
136.3367	1421.33250898	4.498767	Congo, Rep.	1984	2.44948974278
126.4943	453.859705352	4.540038	Indonesia	1984	2.44948974278
136.3496	2029.25935123	4.641719	Namibia	1984	2.44948974278
129.9494	1250.98903603	4.710995	Nicaragua	1984	2.44948974278
137.267	22985.0676956	6.122899	Luxembourg	1984	2.44948974278
127.6659	1031.76548057	4.546354	Honduras	1984	2.44948974278
135.653	47169.8157847	5.603017	United Arab Emirates	1984	2.44948974278
132.2593	14761.603211	5.063503	Hong Kong, China	1984	2.44948974278
126.3386	1523.85351228	4.656367	El Salvador	1984	2.44948974278
132.4069	2290.18326937	4.996066	Chile	1984	2.44948974278
133.6164	4450.49612795	5.235752	Uruguay	1984	2.44948974278
129.6886	161.811539116	4.029794	Burundi	1984	2.44948974278
132.913	11418.2534558	6.022033	New Zealand	1984	2.44948974278
128.6278	4965.13390302	4.892663	Mexico	1984	2.44948974278
129.7695	2824.58087894	4.753485	Costa Rica	1984	2.44948974278
138.9041	4140.07876713	5.29458	Hungary	1984	2.44948974278
125.2882	1011.73856152	4.679169	Egypt	1984	2.44948974278
133.1174	1767.3938519	4.829308	Mauritius	1984	2.44948974278
128.7145	286.087867245	4.207685	Lesotho	1984	2.44948974278
123.8966	153.811902699	4.438068	Nepal	1984	2.44948974278
134.8544	23385.3956207	6.073216	Iceland	1984	2.44948974278
123.0908	256.453439972	4.582053	India	1984	2.44948974278
130.9715	1277.74053349	4.867526	Ecuador	1984	2.44948974278
131.9618	826.807733112	4.205079	Cameroon	1984	2.44948974278
129.3416	24554.4028836	5.555354	United States	1984	2.44948974278
136.3247	16162.3311184	5.822901	Netherlands	1984	2.44948974278
131.2182	6490.81047058	4.981027	Oman	1984	2.44948974278
129.4643	1575.24925476	4.455224	Tunisia	1984	2.44948974278
128.6134	2031.67584184	4.901994	Peru	1984	2.44948974278
125.9876	506.319435891	4.48263	Sri Lanka	1984	2.44948974278
130.5546	493.364830831	4.41338	Zimbabwe	1984	2.44948974278
132.8291	285.987245917	4.140224	Togo	1984	2.44948974278
134.5185	16013.8710261	5.981919	Belgium	1984	2.44948974278
129.2954	906.945771768	4.806698	Bolivia	1984	2.44948974278
122.1574	904.413007413	4.670204	Thailand	1984	2.44948974278
135.6975	4067.23528632	5.038105	Seychelles	1984	2.44948974278
132.0295	5850.65611377	4.853472	Antigua and Barbuda	1984	2.44948974278
135.9387	29758.3171436	5.859681	Switzerland	1984	2.44948974278
130.9828	3274.60871404	4.855837	Panama	1984	2.44948974278
125.8611	994.458451028	4.740667	Philippines	1984	2.44948974278
133.7886	295.459875382	4.151174	Sierra Leone	1984	2.44948974278
133.3718	15027.669489	5.680096	Australia	1984	2.44948974278
132.342	1311.28245449	4.766091	Paraguay	1984	2.44948974278
131.0441	9138.37866461	4.979134	Puerto Rico	1984	2.44948974278
130.2339	11717.8126148	5.63625	Singapore	1984	2.44948974278
133.9259	9023.8885259	5.551528	Spain	1984	2.44948974278
123.9741	264.823424638	4.456334	Bangladesh	1984	2.44948974278
137.4271	4953.52536248	5.336379	Slovak Republic	1984	2.44948974278
123.3047	302.567421492	4.39915	Bhutan	1984	2.44948974278
128.8909	1008.40395212	4.834949	Syria	1984	2.44948974278
134.7575	3389.64162715	4.814386	South Africa	1984	2.44948974278
118.5221	597.364880288	4.700541	Papua New Guinea	1984	2.44948974278
136.5814	6467.23849588	5.41486	Portugal	1984	2.44948974278
132.159	1509.20751985	4.538636	Botswana	1984	2.44948974278
132.7491	7353.51925066	5.065238	Barbados	1984	2.44948974278
125.9401	2818.23959798	4.802706	Turkey	1984	2.44948974278
131.9761	492.044158689	4.280215	Senegal	1984	2.44948974278
135.4749	3154.96563223	4.85098	Brazil	1984	2.44948974278
136.5062	16375.1091372	5.782293	Austria	1984	2.44948974278
137.9034	42006.5745634	5.600333	Bermuda	1984	2.44948974278
129.5169	264.16766459	4.484151	Sudan	1984	2.44948974278
129.8438	6751.82011144	5.318033	Argentina	1984	2.44948974278
136.1062	20808.1052717	5.881874	Sweden	1984	2.44948974278
131.7123	1402.74437634	4.764687	Vanuatu	1984	2.44948974278
134.0108	10146.8340242	5.21874	Saudi Arabia	1984	2.44948974278
130.6953	6028.60686945	4.853321	Trinidad and Tobago	1984	2.44948974278
133.2062	861.210187643	4.571713	Swaziland	1984	2.44948974278
129.8106	1141.64467226	4.638904	Samoa	1984	2.44948974278
134.0252	9619.93097832	5.216339	Bahrain	1984	2.44948974278
130.4235	185.915938218	4.076404	Uganda	1984	2.44948974278
135.4715	2128.04562157	5.234485	Romania	1984	2.44948974278
124.6008	381.810567689	4.666059	Pakistan	1984	2.44948974278
131.9553	253.917100601	4.095364	Rwanda	1984	2.44948974278
127.2723	1798.95854449	4.824647	Belize	1984	2.44948974278
132.6559	312.410026749	4.161711	Benin	1984	2.44948974278
129.8857	2283.22444906	4.797957	Suriname	1984	2.44948974278
126.729	1400.90288098	4.797411	Tonga	1984	2.44948974278
135.4813	18841.5161158	5.293838	Bahamas	1984	2.44948974278
127.1018	1050.8970322	4.687213	Morocco	1985	2.64575131106
132.9812	8179.0323763	5.423169	Cyprus	1985	2.64575131106
134.5389	3262.74357877	4.784227	South Africa	1985	2.64575131106
133.7063	27449.5188543	4.917696	Japan	1985	2.64575131106
129.7066	2560.7931551	4.659835	Jamaica	1985	2.64575131106
126.3336	460.110583169	4.527398	Indonesia	1985	2.64575131106
123.9799	266.08682104	4.448711	Bangladesh	1985	2.64575131106
129.3707	240.60681328	4.473294	Sudan	1985	2.64575131106
130.7349	1281.52585329	4.859771	Ecuador	1985	2.64575131106
133.7639	22556.1085014	5.831906	Denmark	1985	2.64575131106
130.136	18183.7335207	5.524339	Canada	1985	2.64575131106
125.8199	523.611894914	4.481457	Sri Lanka	1985	2.64575131106
128.9317	25338.5556404	5.540728	United States	1985	2.64575131106
137.0378	11107.2455726	5.800857	Ireland	1985	2.64575131106
130.677	13623.5405465	5.687419	Israel	1985	2.64575131106
131.654	1384.59512	4.753491	Vanuatu	1985	2.64575131106
131.4345	2020.0872202	4.907856	Algeria	1985	2.64575131106
132.4575	143.688614752	4.276071	Mozambique	1985	2.64575131106
128.9791	872.809910397	4.784903	Bolivia	1985	2.64575131106
136.1103	1974.08163113	4.621098	Namibia	1985	2.64575131106
129.0697	1492.49274157	4.94698	Iran	1985	2.64575131106
132.8221	2927.37679566	4.712788	Dominica	1985	2.64575131106
137.3192	14354.9065579	6.018569	Andorra	1985	2.64575131106
131.7522	867.921225926	4.208484	Cameroon	1985	2.64575131106
133.9246	362.476701449	4.469586	Angola	1985	2.64575131106
125.5875	896.957661462	4.726641	Philippines	1985	2.64575131106
133.3066	9199.66730013	5.532634	Spain	1985	2.64575131106
135.38	14266.7563734	5.512907	Italy	1985	2.64575131106
133.6502	8896.28640736	5.203438	Bahrain	1985	2.64575131106
129.3383	1614.30150818	4.448229	Tunisia	1985	2.64575131106
131.9928	10616.4352313	5.124001	Macao, China	1985	2.64575131106
132.9581	1877.71748853	4.824218	Mauritius	1985	2.64575131106
131.6209	493.487465128	4.256652	Senegal	1985	2.64575131106
132.4323	247.590696195	4.06542	Congo, Dem. Rep.	1985	2.64575131106
137.4249	40870.943861	5.581809	Bermuda	1985	2.64575131106
132.2067	2412.89697526	4.990705	Chile	1985	2.64575131106
129.8489	291.498594362	4.36351	Madagascar	1985	2.64575131106
127.0299	1772.01230315	4.804393	Belize	1985	2.64575131106
135.5835	2116.63888927	5.231703	Romania	1985	2.64575131106
129.773	152.599016235	4.195127	Malawi	1985	2.64575131106
136.2012	1364.79265113	4.500263	Congo, Rep.	1985	2.64575131106
130.7891	433.588234843	4.356752	Comoros	1985	2.64575131106
132.3273	493.335111341	4.394133	Mauritania	1985	2.64575131106
133.2471	9209.91882975	5.194284	Saudi Arabia	1985	2.64575131106
126.3517	2149.41736172	4.854465	Malaysia	1985	2.64575131106
127.0105	169.483405476	4.14227	Mali	1985	2.64575131106
129.8864	2022.21196612	4.894402	Colombia	1985	2.64575131106
129.7806	1182.91351554	4.631986	Samoa	1985	2.64575131106
131.937	255.434192353	4.090444	Rwanda	1985	2.64575131106
126.037	289.675968249	4.189004	China	1985	2.64575131106
132.4308	326.807708977	4.153863	Benin	1985	2.64575131106
134.4441	5203.42866423	5.78644	Malta	1985	2.64575131106
135.7611	17269.8877083	6.051188	United Kingdom	1985	2.64575131106
125.9211	2875.98471483	4.800441	Turkey	1985	2.64575131106
136.7852	23581.12705	6.101067	Luxembourg	1985	2.64575131106
128.3077	4993.46834554	4.887263	Mexico	1985	2.64575131106
135.0712	493.308907769	5.00129	Mongolia	1985	2.64575131106
136.195	6630.64011084	5.395765	Portugal	1985	2.64575131106
126.7469	2053.80971273	5.07471	Jordan	1985	2.64575131106
135.3567	704.307069283	4.205803	Cape Verde	1985	2.64575131106
129.7053	3540.63522909	4.863602	Cuba	1985	2.64575131106
132.4014	7356.83353599	5.047399	Barbados	1985	2.64575131106
127.4097	408.282579798	4.3847	Kenya	1985	2.64575131106
123.4433	306.572351009	4.401044	Bhutan	1985	2.64575131106
128.3908	2041.39382107	4.900075	Peru	1985	2.64575131106
125.4696	681.466238312	4.59286	Kiribati	1985	2.64575131106
134.104	16273.5389745	5.963128	Belgium	1985	2.64575131106
135.8204	890.282761692	5.22578	Moldova	1985	2.64575131106
134.7088	746.149478255	4.306602	Cote d'Ivoire	1985	2.64575131106
129.8449	11624.6296163	5.581384	Singapore	1985	2.64575131106
128.6837	293.514083289	4.195227	Lesotho	1985	2.64575131106
130.8274	9235.88043628	4.969728	Puerto Rico	1985	2.64575131106
133.5974	272.84434393	4.138267	Sierra Leone	1985	2.64575131106
129.5169	197.531534362	4.055437	Chad	1985	2.64575131106
129.4593	2776.89398259	4.740354	Costa Rica	1985	2.64575131106
135.6802	4486.33732731	5.053166	Seychelles	1985	2.64575131106
132.2104	539.390131223	4.175605	Liberia	1985	2.64575131106
122.8273	201.966716208	4.410731	Vietnam	1985	2.64575131106
138.3217	3687.35300741	5.469143	Latvia	1985	2.64575131106
137.4116	5092.38210052	5.32763	Slovak Republic	1985	2.64575131106
126.2974	1779.77158068	4.95889	Marshall Islands	1985	2.64575131106
138.5667	2251.84760045	5.156452	Georgia	1985	2.64575131106
129.5868	414.38988872	4.486299	Zambia	1985	2.64575131106
130.4634	507.83310801	4.398384	Zimbabwe	1985	2.64575131106
130.4333	167.970358519	4.057057	Guinea-Bissau	1985	2.64575131106
131.9592	6422.81185868	4.855319	Antigua and Barbuda	1985	2.64575131106
136.1074	16776.3919416	5.769108	Austria	1985	2.64575131106
138.2059	17037.952903	5.844739	Germany	1985	2.64575131106
